,variant,value
17155,variant_a,0.0389
17156,variant_a,1.3052
17157,variant_a,0.0842
17158,variant_a,0.0309
17159,variant_a,0.4033
17160,variant_a,0.0415
17161,variant_a,0.0998
17162,variant_a,0.0214
17163,variant_a,0.0432
17164,variant_a,0.0157
17165,variant_a,0.0209
17166,variant_a,0.0266
17167,variant_a,0.0232
17168,variant_a,0.0472
17169,variant_a,0.0013
17170,variant_a,0.0587
17171,variant_a,0.0278
17172,variant_a,0.172
17173,variant_a,0.0036
17174,variant_a,0.2281
17175,variant_a,0.0095
17176,variant_a,0.0
17177,variant_a,0.0144
17178,variant_a,0.0
17179,variant_a,0.0033
17180,variant_a,0.0
17181,variant_a,0.0406
17182,variant_a,0.0226
17183,variant_a,0.2363
17184,variant_a,0.4223
17185,variant_a,0.0987
17186,variant_a,0.0364
17187,variant_a,0.0228
17188,variant_a,0.0116
17189,variant_a,0.0047
17190,variant_a,0.0328
17191,variant_a,0.0437
17192,variant_a,0.0211
17193,variant_a,0.0439
17194,variant_a,0.0395
17195,variant_a,0.0
17196,variant_a,0.0012
17197,variant_a,1.5153
17198,variant_a,0.0439
17199,variant_a,0.0878
17200,variant_a,0.0353
17201,variant_a,0.0
17202,variant_a,0.0463
17203,variant_a,0.0234
17204,variant_a,0.0178
17205,variant_a,0.0323
17206,variant_a,0.0405
17207,variant_a,0.0012
17208,variant_a,0.0014
17209,variant_a,0.0064
17210,variant_a,0.1504
17211,variant_a,0.0002
17212,variant_a,0.0282
17213,variant_a,0.031
17214,variant_a,0.0008
17215,variant_a,0.0001
17216,variant_a,0.0391
17217,variant_a,0.1021
17218,variant_a,0.2964
17219,variant_a,0.0229
17220,variant_a,0.009
17221,variant_a,1.4337
17222,variant_a,0.0
17223,variant_a,1.1244
17224,variant_a,0.4581
17225,variant_a,0.0252
17226,variant_a,0.0007
17227,variant_a,0.0955
17228,variant_a,0.014
17229,variant_a,0.0133
17230,variant_a,0.0317
17231,variant_a,0.5031
17232,variant_a,0.4567
17233,variant_a,0.0652
17234,variant_a,0.632
17235,variant_a,0.0001
17236,variant_a,0.0148
17237,variant_a,0.0264
17238,variant_a,0.0391
17239,variant_a,0.0242
17240,variant_a,0.0124
17241,variant_a,0.0119
17242,variant_a,0.0167
17243,variant_a,0.0882
17244,variant_a,0.1221
17245,variant_a,0.0779
17246,variant_a,0.004
17247,variant_a,0.1182
17248,variant_a,0.0
17249,variant_a,0.0323
17250,variant_a,0.1806
17251,variant_a,0.0051
17252,variant_a,0.0159
17253,variant_a,0.0044
17254,variant_a,0.086
17255,variant_a,0.0598
17256,variant_a,0.0641
17257,variant_a,0.0
17258,variant_a,0.1288
17259,variant_a,0.4044
17260,variant_a,0.0892
17261,variant_a,0.0047
17262,variant_a,0.0015
17263,variant_a,0.1643
17264,variant_a,0.0028
17265,variant_a,0.0
17266,variant_a,0.0194
17267,variant_a,0.0003
17268,variant_a,0.0662
17269,variant_a,0.033
17270,variant_a,0.0729
17271,variant_a,0.0977
17272,variant_a,0.0663
17273,variant_a,0.0133
17274,variant_a,0.1687
17275,variant_a,0.0
17276,variant_a,0.0271
17277,variant_a,0.024
17278,variant_a,0.0212
17279,variant_a,0.0093
17280,variant_a,0.0047
17281,variant_a,0.0723
17282,variant_a,0.0255
17283,variant_a,0.0015
17284,variant_a,0.1772
17285,variant_a,0.0
17286,variant_a,0.0134
17287,variant_a,0.0189
17288,variant_a,0.2719
17289,variant_a,0.0088
17290,variant_a,0.0016
17291,variant_a,0.0319
17292,variant_a,0.0012
17293,variant_a,0.0285
17294,variant_a,0.049
17295,variant_a,0.0342
17296,variant_a,0.0806
17297,variant_a,0.004
17298,variant_a,0.004
17299,variant_a,0.0001
17300,variant_a,0.1322
17301,variant_a,0.0334
17302,variant_a,0.1306
17303,variant_a,0.074
17304,variant_a,0.0016
17305,variant_a,0.3112
17306,variant_a,0.0147
17307,variant_a,0.0259
17308,variant_a,0.0
17309,variant_a,0.0001
17310,variant_a,0.0616
17311,variant_a,0.0155
17312,variant_a,0.0016
17313,variant_a,0.333
17314,variant_a,0.1909
17315,variant_a,0.0
17316,variant_a,0.0003
17317,variant_a,0.0
17318,variant_a,0.8306
17319,variant_a,0.0263
17320,variant_a,0.0018
17321,variant_a,0.3665
17322,variant_a,0.0044
17323,variant_a,0.0001
17324,variant_a,0.0399
17325,variant_a,0.0
17326,variant_a,0.0598
17327,variant_a,0.0317
17328,variant_a,0.0498
17329,variant_a,0.0043
17330,variant_a,0.1817
17331,variant_a,0.0242
17332,variant_a,0.0
17333,variant_a,0.0
17334,variant_a,0.0622
17335,variant_a,0.0285
17336,variant_a,0.2134
17337,variant_a,0.2999
17338,variant_a,0.0292
17339,variant_a,0.0226
17340,variant_a,0.0374
17341,variant_a,0.3514
17342,variant_a,0.0012
17343,variant_a,0.0454
17344,variant_a,0.0
17345,variant_a,0.6302
17346,variant_a,0.5234
17347,variant_a,0.0049
17348,variant_a,0.0
17349,variant_a,0.0105
17350,variant_a,0.0005
17351,variant_a,0.0
17352,variant_a,0.1301
17353,variant_a,0.0323
17354,variant_a,0.0103
17355,variant_a,0.0054
17356,variant_a,0.8059
17357,variant_a,0.0366
17358,variant_a,0.0019
17359,variant_a,0.0002
17360,variant_a,0.0256
17361,variant_a,0.0
17362,variant_a,0.0079
17363,variant_a,0.0316
17364,variant_a,0.1689
17365,variant_a,0.0
17366,variant_a,0.0465
17367,variant_a,0.0118
17368,variant_a,0.0357
17369,variant_a,0.0005
17370,variant_a,0.0066
17371,variant_a,0.0672
17372,variant_a,0.0016
17373,variant_a,0.1896
17374,variant_a,0.0349
17375,variant_a,0.0156
17376,variant_a,0.1753
17377,variant_a,0.0424
17378,variant_a,0.0411
17379,variant_a,0.0101
17380,variant_a,0.0263
17381,variant_a,0.0079
17382,variant_a,0.3262
17383,variant_a,0.3152
17384,variant_a,0.0018
17385,variant_a,0.1839
17386,variant_a,0.0694
17387,variant_a,0.0336
17388,variant_a,0.0295
17389,variant_a,0.4449
17390,variant_a,0.1588
17391,variant_a,0.0028
17392,variant_a,0.0425
17393,variant_a,0.0291
17394,variant_a,0.584
17395,variant_a,0.0059
17396,variant_a,0.5527
17397,variant_a,0.0118
17398,variant_a,0.0282
17399,variant_a,0.0148
17400,variant_a,0.077
17401,variant_a,0.0
17402,variant_a,0.0
17403,variant_a,0.0405
17404,variant_a,0.0066
17405,variant_a,0.1781
17406,variant_a,0.5971
17407,variant_a,0.0
17408,variant_a,0.1936
17409,variant_a,1.3401
17410,variant_a,0.0002
17411,variant_a,0.0554
17412,variant_a,0.273
17413,variant_a,0.0851
17414,variant_a,0.0332
17415,variant_a,0.037
17416,variant_a,0.0338
17417,variant_a,0.0348
17418,variant_a,0.0062
17419,variant_a,0.091
17420,variant_a,0.2349
17421,variant_a,0.8261
17422,variant_a,0.0015
17423,variant_a,0.0548
17424,variant_a,1.0854
17425,variant_a,0.0237
17426,variant_a,0.0652
17427,variant_a,0.4254
17428,variant_a,0.005
17429,variant_a,0.0
17430,variant_a,0.0166
17431,variant_a,0.1396
17432,variant_a,0.0
17433,variant_a,0.0122
17434,variant_a,0.0066
17435,variant_a,0.017
17436,variant_a,0.0352
17437,variant_a,0.2387
17438,variant_a,0.1909
17439,variant_a,0.0252
17440,variant_a,0.0072
17441,variant_a,0.0227
17442,variant_a,0.011
17443,variant_a,0.0461
17444,variant_a,0.6631
17445,variant_a,0.018
17446,variant_a,0.0657
17447,variant_a,0.4164
17448,variant_a,0.0189
17449,variant_a,0.2791
17450,variant_a,0.0045
17451,variant_a,0.0066
17452,variant_a,0.153
17453,variant_a,0.2965
17454,variant_a,0.0784
17455,variant_a,0.1013
17456,variant_a,0.0298
17457,variant_a,0.0527
17458,variant_a,0.1145
17459,variant_a,0.0236
17460,variant_a,0.1696
17461,variant_a,0.0
17462,variant_a,0.0089
17463,variant_a,0.3215
17464,variant_a,0.1024
17465,variant_a,0.1199
17466,variant_a,0.1686
17467,variant_a,0.016
17468,variant_a,0.0927
17469,variant_a,0.0118
17470,variant_a,0.0193
17471,variant_a,0.0639
17472,variant_a,0.4057
17473,variant_a,0.0076
17474,variant_a,0.0022
17475,variant_a,0.0008
17476,variant_a,1.4247
17477,variant_a,0.0614
17478,variant_a,0.107
17479,variant_a,0.0013
17480,variant_a,0.0096
17481,variant_a,0.0323
17482,variant_a,0.0088
17483,variant_a,0.0017
17484,variant_a,0.0089
17485,variant_a,0.029
17486,variant_a,0.3678
17487,variant_a,0.0109
17488,variant_a,0.0016
17489,variant_a,0.2687
17490,variant_a,0.0199
17491,variant_a,0.0
17492,variant_a,0.0011
17493,variant_a,0.0115
17494,variant_a,0.0077
17495,variant_a,0.1199
17496,variant_a,0.0489
17497,variant_a,0.0847
17498,variant_a,0.1377
17499,variant_a,0.0015
17500,variant_a,0.2356
17501,variant_a,0.0002
17502,variant_a,0.0086
17503,variant_a,0.0142
17504,variant_a,0.0058
17505,variant_a,0.0004
17506,variant_a,0.076
17507,variant_a,0.1152
17508,variant_a,0.0115
17509,variant_a,0.0051
17510,variant_a,0.9754
17511,variant_a,0.0751
17512,variant_a,0.0786
17513,variant_a,0.0041
17514,variant_a,0.0319
17515,variant_a,0.0615
17516,variant_a,0.113
17517,variant_a,0.0275
17518,variant_a,0.0005
17519,variant_a,0.0095
17520,variant_a,0.0182
17521,variant_a,0.0
17522,variant_a,0.0013
17523,variant_a,0.0
17524,variant_a,0.0245
17525,variant_a,0.0058
17526,variant_a,0.0065
17527,variant_a,0.0269
17528,variant_a,0.2053
17529,variant_a,0.0189
17530,variant_a,0.0767
17531,variant_a,0.3638
17532,variant_a,0.0095
17533,variant_a,0.0047
17534,variant_a,0.1224
17535,variant_a,0.0073
17536,variant_a,0.02
17537,variant_a,0.0637
17538,variant_a,0.0002
17539,variant_a,0.0928
17540,variant_a,0.0083
17541,variant_a,0.0109
17542,variant_a,0.0133
17543,variant_a,0.1958
17544,variant_a,0.1053
17545,variant_a,0.0005
17546,variant_a,0.0024
17547,variant_a,0.023
17548,variant_a,0.0566
17549,variant_a,0.0
17550,variant_a,0.0177
17551,variant_a,0.0264
17552,variant_a,0.0019
17553,variant_a,0.1052
17554,variant_a,0.0341
17555,variant_a,0.1322
17556,variant_a,0.0032
17557,variant_a,0.0
17558,variant_a,0.0291
17559,variant_a,0.0233
17560,variant_a,0.1751
17561,variant_a,0.0
17562,variant_a,0.0183
17563,variant_a,0.0
17564,variant_a,0.0301
17565,variant_a,0.0225
17566,variant_a,0.0007
17567,variant_a,0.005
17568,variant_a,0.5052
17569,variant_a,0.0147
17570,variant_a,0.0391
17571,variant_a,0.0
17572,variant_a,0.975
17573,variant_a,0.1508
17574,variant_a,0.0066
17575,variant_a,0.0024
17576,variant_a,0.0
17577,variant_a,0.0444
17578,variant_a,0.0282
17579,variant_a,0.1334
17580,variant_a,0.0745
17581,variant_a,0.0145
17582,variant_a,0.0004
17583,variant_a,0.0378
17584,variant_a,0.0001
17585,variant_a,0.0
17586,variant_a,0.0266
17587,variant_a,0.1132
17588,variant_a,0.0529
17589,variant_a,1.5001
17590,variant_a,0.0417
17591,variant_a,0.0456
17592,variant_a,0.0008
17593,variant_a,0.0
17594,variant_a,0.2751
17595,variant_a,0.1247
17596,variant_a,0.0606
17597,variant_a,0.0028
17598,variant_a,0.0633
17599,variant_a,0.412
17600,variant_a,2.6207
17601,variant_a,0.0
17602,variant_a,0.1373
17603,variant_a,0.0348
17604,variant_a,0.2726
17605,variant_a,0.1149
17606,variant_a,0.0079
17607,variant_a,0.0117
17608,variant_a,0.0007
17609,variant_a,0.0113
17610,variant_a,0.4233
17611,variant_a,0.1058
17612,variant_a,0.001
17613,variant_a,0.0113
17614,variant_a,0.0164
17615,variant_a,0.0074
17616,variant_a,0.05
17617,variant_a,0.0125
17618,variant_a,0.52
17619,variant_a,0.1964
17620,variant_a,0.0217
17621,variant_a,0.0351
17622,variant_a,0.1241
17623,variant_a,0.0
17624,variant_a,0.1043
17625,variant_a,0.0131
17626,variant_a,0.0143
17627,variant_a,0.0612
17628,variant_a,0.0361
17629,variant_a,0.0129
17630,variant_a,0.0806
17631,variant_a,0.0236
17632,variant_a,0.0009
17633,variant_a,0.3599
17634,variant_a,0.0078
17635,variant_a,0.0157
17636,variant_a,0.0016
17637,variant_a,0.0208
17638,variant_a,0.0
17639,variant_a,0.0
17640,variant_a,0.7257
17641,variant_a,0.0256
17642,variant_a,0.1433
17643,variant_a,0.0143
17644,variant_a,0.0111
17645,variant_a,0.0
17646,variant_a,0.0447
17647,variant_a,0.088
17648,variant_a,0.0
17649,variant_a,0.5546
17650,variant_a,0.0
17651,variant_a,0.0403
17652,variant_a,0.0109
17653,variant_a,0.0371
17654,variant_a,0.054
17655,variant_a,0.0161
17656,variant_a,0.0043
17657,variant_a,0.0151
17658,variant_a,0.0098
17659,variant_a,0.0082
17660,variant_a,0.2692
17661,variant_a,0.0153
17662,variant_a,1.1641
17663,variant_a,0.007
17664,variant_a,2.5499
17665,variant_a,0.0023
17666,variant_a,0.2744
17667,variant_a,0.0219
17668,variant_a,0.1163
17669,variant_a,0.007
17670,variant_a,0.0218
17671,variant_a,0.0118
17672,variant_a,0.028
17673,variant_a,0.0132
17674,variant_a,0.0164
17675,variant_a,0.0583
17676,variant_a,0.2091
17677,variant_a,0.0164
17678,variant_a,0.0011
17679,variant_a,0.0033
17680,variant_a,0.0777
17681,variant_a,0.0517
17682,variant_a,0.0146
17683,variant_a,0.0341
17684,variant_a,0.0485
17685,variant_a,0.004
17686,variant_a,0.0594
17687,variant_a,0.0
17688,variant_a,0.0
17689,variant_a,0.0001
17690,variant_a,0.0087
17691,variant_a,0.0219
17692,variant_a,0.0062
17693,variant_a,0.0457
17694,variant_a,0.0044
17695,variant_a,0.1765
17696,variant_a,0.0004
17697,variant_a,0.0011
17698,variant_a,0.0059
17699,variant_a,0.0002
17700,variant_a,0.0426
17701,variant_a,0.0968
17702,variant_a,0.3082
17703,variant_a,0.2342
17704,variant_a,0.1369
17705,variant_a,0.0251
17706,variant_a,0.0
17707,variant_a,0.0075
17708,variant_a,0.0382
17709,variant_a,0.019
17710,variant_a,0.0023
17711,variant_a,0.0476
17712,variant_a,0.0021
17713,variant_a,0.5936
17714,variant_a,0.0008
17715,variant_a,0.0335
17716,variant_a,0.0189
17717,variant_a,0.0005
17718,variant_a,0.0002
17719,variant_a,0.0697
17720,variant_a,0.2686
17721,variant_a,0.0156
17722,variant_a,0.0995
17723,variant_a,0.0228
17724,variant_a,0.0305
17725,variant_a,0.0265
17726,variant_a,0.1979
17727,variant_a,0.0443
17728,variant_a,0.0671
17729,variant_a,0.1039
17730,variant_a,0.0492
17731,variant_a,0.0272
17732,variant_a,0.0037
17733,variant_a,0.0522
17734,variant_a,0.0002
17735,variant_a,0.0408
17736,variant_a,0.0115
17737,variant_a,0.0255
17738,variant_a,0.0
17739,variant_a,0.0459
17740,variant_a,0.0
17741,variant_a,0.003
17742,variant_a,0.0837
17743,variant_a,0.0384
17744,variant_a,0.0048
17745,variant_a,0.0556
17746,variant_a,0.0161
17747,variant_a,0.0096
17748,variant_a,0.0653
17749,variant_a,0.0007
17750,variant_a,0.0528
17751,variant_a,0.0646
17752,variant_a,0.0295
17753,variant_a,0.0089
17754,variant_a,0.4707
17755,variant_a,0.1175
17756,variant_a,0.0436
17757,variant_a,0.0305
17758,variant_a,0.0
17759,variant_a,0.0052
17760,variant_a,0.002
17761,variant_a,0.017
17762,variant_a,0.0076
17763,variant_a,0.0
17764,variant_a,0.1281
17765,variant_a,0.0001
17766,variant_a,0.0031
17767,variant_a,0.0019
17768,variant_a,0.0838
17769,variant_a,0.0002
17770,variant_a,0.0115
17771,variant_a,0.1459
17772,variant_a,0.0236
17773,variant_a,0.042
17774,variant_a,0.0251
17775,variant_a,0.0
17776,variant_a,0.0391
17777,variant_a,0.0051
17778,variant_a,0.0169
17779,variant_a,0.0168
17780,variant_a,0.0005
17781,variant_a,0.0607
17782,variant_a,0.0177
17783,variant_a,0.1538
17784,variant_a,1.0276
17785,variant_a,0.0281
17786,variant_a,0.0197
17787,variant_a,0.1125
17788,variant_a,0.0
17789,variant_a,0.0484
17790,variant_a,0.0042
17791,variant_a,0.3194
17792,variant_a,0.0278
17793,variant_a,0.0659
17794,variant_a,0.3727
17795,variant_a,0.0067
17796,variant_a,0.0
17797,variant_a,0.5991
17798,variant_a,0.0161
17799,variant_a,0.0
17800,variant_a,0.1815
17801,variant_a,0.0
17802,variant_a,0.0002
17803,variant_a,0.0729
17804,variant_a,0.0016
17805,variant_a,0.117
17806,variant_a,0.0045
17807,variant_a,0.0026
17808,variant_a,0.1491
17809,variant_a,0.0283
17810,variant_a,0.0001
17811,variant_a,0.0317
17812,variant_a,0.0319
17813,variant_a,0.074
17814,variant_a,0.0026
17815,variant_a,0.0882
17816,variant_a,0.0023
17817,variant_a,0.0159
17818,variant_a,0.0112
17819,variant_a,0.0392
17820,variant_a,0.0123
17821,variant_a,0.1974
17822,variant_a,0.0678
17823,variant_a,0.0091
17824,variant_a,0.0175
17825,variant_a,0.0095
17826,variant_a,0.0184
17827,variant_a,0.1177
17828,variant_a,0.0292
17829,variant_a,0.0353
17830,variant_a,0.0108
17831,variant_a,0.0
17832,variant_a,0.0
17833,variant_a,0.0453
17834,variant_a,0.0
17835,variant_a,0.0035
17836,variant_a,0.0071
17837,variant_a,0.1176
17838,variant_a,0.0653
17839,variant_a,0.2214
17840,variant_a,0.0208
17841,variant_a,0.1401
17842,variant_a,0.0056
17843,variant_a,0.0336
17844,variant_a,0.002
17845,variant_a,0.0012
17846,variant_a,0.0
17847,variant_a,0.0662
17848,variant_a,0.0008
17849,variant_a,0.0018
17850,variant_a,0.0
17851,variant_a,0.0449
17852,variant_a,0.8493
17853,variant_a,1.7648
17854,variant_a,0.0251
17855,variant_a,0.0777
17856,variant_a,0.0244
17857,variant_a,0.012
17858,variant_a,0.0
17859,variant_a,1.4799
17860,variant_a,0.0178
17861,variant_a,0.0236
17862,variant_a,0.0853
17863,variant_a,0.0108
17864,variant_a,0.0021
17865,variant_a,0.0
17866,variant_a,0.0704
17867,variant_a,0.3741
17868,variant_a,0.0039
17869,variant_a,0.0118
17870,variant_a,0.0
17871,variant_a,0.0012
17872,variant_a,0.0048
17873,variant_a,0.0245
17874,variant_a,0.0251
17875,variant_a,0.0336
17876,variant_a,0.0
17877,variant_a,0.1089
17878,variant_a,0.0
17879,variant_a,0.0
17880,variant_a,0.0208
17881,variant_a,0.0897
17882,variant_a,0.0034
17883,variant_a,0.0337
17884,variant_a,0.0531
17885,variant_a,0.0268
17886,variant_a,0.0202
17887,variant_a,0.036
17888,variant_a,0.0003
17889,variant_a,0.0005
17890,variant_a,0.2143
17891,variant_a,0.0003
17892,variant_a,0.4702
17893,variant_a,0.1101
17894,variant_a,0.0227
17895,variant_a,0.1857
17896,variant_a,0.0076
17897,variant_a,0.004
17898,variant_a,0.027
17899,variant_a,0.0
17900,variant_a,0.1484
17901,variant_a,0.0
17902,variant_a,0.0127
17903,variant_a,0.4179
17904,variant_a,0.0967
17905,variant_a,0.0167
17906,variant_a,0.079
17907,variant_a,0.0282
17908,variant_a,0.0077
17909,variant_a,0.0114
17910,variant_a,0.0323
17911,variant_a,0.0008
17912,variant_a,0.0421
17913,variant_a,0.5075
17914,variant_a,0.0301
17915,variant_a,0.0324
17916,variant_a,0.0129
17917,variant_a,0.1874
17918,variant_a,0.6194
17919,variant_a,0.1463
17920,variant_a,0.0054
17921,variant_a,0.1409
17922,variant_a,0.0372
17923,variant_a,0.029
17924,variant_a,0.0912
17925,variant_a,0.4308
17926,variant_a,0.0642
17927,variant_a,0.0265
17928,variant_a,0.0499
17929,variant_a,0.0013
17930,variant_a,0.0705
17931,variant_a,0.0
17932,variant_a,0.0369
17933,variant_a,0.0259
17934,variant_a,0.0011
17935,variant_a,0.024
17936,variant_a,0.0267
17937,variant_a,0.0158
17938,variant_a,0.0
17939,variant_a,0.0296
17940,variant_a,0.0272
17941,variant_a,0.0014
17942,variant_a,0.0268
17943,variant_a,0.1048
17944,variant_a,0.0198
17945,variant_a,0.0007
17946,variant_a,0.0
17947,variant_a,0.1452
17948,variant_a,0.0141
17949,variant_a,0.458
17950,variant_a,0.0849
17951,variant_a,0.0
17952,variant_a,0.8872
17953,variant_a,0.1348
17954,variant_a,0.4155
17955,variant_a,0.0011
17956,variant_a,0.3142
17957,variant_a,0.23
17958,variant_a,0.0346
17959,variant_a,0.0278
17960,variant_a,0.0063
17961,variant_a,0.0009
17962,variant_a,0.0
17963,variant_a,0.0003
17964,variant_a,0.0219
17965,variant_a,0.0124
17966,variant_a,0.0246
17967,variant_a,0.1424
